id,text,clean_text,predicted_emotion,sarkasme_leksikon,sarkasme_proksi_jijik
2.0582612680465e+18,"thankyou papaa bounn, bos kecil dan teman' ade tataa yng dah datengg.. jangan lupa istirahat yng ckup, makan makanan yng enakk.. 2 hari inii kalian hebatt semuaa 🫠🫠 bukan 2 har inii sih tapi setiap hari kalian selalu hebat thankyou dh kasih perform terbaik buat kita para fans 🤍

especially abang ppe dan ade tataa jangan lupa istirahat yaa, bilang ke tataa dia hebatt bangett danceny super emezinggg gaperlu minta maaf buat hari ini kita semua sayang santa dan mau santa tetep sehat dan ketawa kaya biasanya.. tugas ade tataa sekarang mam enak, minum obat dan istirahat yang cukup biar cepet sembuh 🤍🤍 abang ppe jugaa harus istirahat mam yang enakk yaa istirahat yang ckup jugaa!! temenin ade tataa jangan lupa ajak miiang yaa daddy 🫳🫳🫳

PERTHSANTA LIGHTS OUT

#LOLFanFest2026D2",thankyou papaa bounn bos kecil dan teman ade tataa yng dah datengg jangan lupa istirahat yng ckup makan makanan yng enakk hari inii kalian hebatt semuaa bukan har inii sih tapi setiap hari kalian selalu hebat thankyou dh kasih perform terbaik buat kita para fans especially abang ppe dan ade tataa jangan lupa istirahat yaa bilang ke tataa dia hebatt bangett danceny super emezinggg gaperlu minta maaf buat hari ini kita semua sayang santa dan mau santa tetep sehat dan ketawa kaya biasanya tugas ade tataa sekarang mam enak minum obat dan istirahat yang cukup biar cepet sembuh abang ppe jugaa harus istirahat mam yang enakk yaa istirahat yang ckup jugaa temenin ade tataa jangan lupa ajak miiang yaa daddy perthsanta lights out,Netral,True,True
2.05843664176596e+18,makanan fav nya? mi bawang🗿 chara paling plenger dan ter plot twist itu yurika sebenernya,makanan fav nya mi bawang chara paling plenger dan ter plot twist itu yurika sebenernya,Percaya,False,False
2.0582566997951e+18,"🍎☁️ (Gμν)

1. Sudah bisa ditebak, Caleb benar-benar jadi provider buat adiknya. Caleb selalu yang siapin makanan, makanya Ai seringnya duduk di meja makan aja nunggu makanannya jadi, meski kadang kalau betulan super gabut atau lagi penasaran dia suka ikut nimbrung ke meja dapur, either usilin Caleb atau betulan bantuin dia.

2. Sebagai pilot, Caleb udah terbiasa tidur diam. Sedangkan Ai suka gerak sana-sini. Kadang kalau Caleb 'keganggu' sama suara grasak-grusuk atau 'lemparan' tangan atau kaki Ai yang kadang mendarat di perutnya (kan sakit), dia suka bebat badan Ai pakai selimut (jadi kayak bayi dibedong) atau pakai tubuhnya (dipeluk). Makin Ai gerak menjauh, makin ditariknya lagi ke pelukannya ☺️

3. Seperti biasa (2) soal bebersih Caleb selalu paling depan. Akhirnya ya Ai jadi sering nganggur.

4. Begitu pula dengan belanja. Tapi Ai mudah terdistraksi sama jajanan atau cemilan warna warni atau kue-kue yang unik, jadi triknya Caleb adalah hapalin seluruh belanjaan yang ada di daftar, biar selama belanja matanya bisa ngawasin Ai buat ga ambil barang yang ngga perlu (meski Caleb sebenarnya mampu beliin).

5. Soal skincare, Ai bisa paham dan melakukannya sendiri. Sedangkan Caleb lebih payah di sini: dia engga terbiasa pakai skincare yang proper seperti cuci muka 2-3 lapis. Plus kalau lagi di pangkalan kadang keadaan bisa tiba-tiba jadi darurat, ga ada waktu buat skincare proper, jadi bagi dia yang penting bersih aja cukup. Tapi Ai jarang ngajarin Caleb skincare secara langsung kecuali diminta/ditanya, jadi caranya Caleb adalah dengan mengamati produk apa aja yang Ai beli, baru dia cari tahu sendiri versi cowonya.

6. Seperti biasa (3) soal stok barang Caleb selalu paling depan.

7. Begitu pula dengan bikin sarapan.

8. Bedanya kalau ada barang rusak, Ai antusias banget mau betulin. Tapi karena nature Caleb yang providing, seringnya Caleb udah betulin duluan. Akhirnya daripada Ai ngambek karena suka ga diajak betulin barang, selama ga urgent dan kerusakannya ga parah, Caleb kadang nunggu waktu yang pas buat dibetulin bareng Ai.",g sudah bisa ditebak caleb benarbenar jadi provider buat adiknya caleb selalu yang siapin makanan makanya ai seringnya duduk di meja makan aja nunggu makanannya jadi meski kadang kalau betulan super gabut atau lagi penasaran dia suka ikut nimbrung ke meja dapur either usilin caleb atau betulan bantuin dia sebagai pilot caleb udah terbiasa tidur diam sedangkan ai suka gerak sanasini kadang kalau caleb keganggu sama suara grasakgrusuk atau lemparan tangan atau kaki ai yang kadang mendarat di perutnya kan sakit dia suka bebat badan ai pakai selimut jadi kayak bayi dibedong atau pakai tubuhnya dipeluk makin ai gerak menjauh makin ditariknya lagi ke pelukannya seperti biasa soal bebersih caleb selalu paling depan akhirnya ya ai jadi sering nganggur begitu pula dengan belanja tapi ai mudah terdistraksi sama jajanan atau cemilan warna warni atau kuekue yang unik jadi triknya caleb adalah hapalin seluruh belanjaan yang ada di daftar biar selama belanja matanya bisa ngawasin ai buat ga ambil barang yang ngga perlu meski caleb sebenarnya mampu beliin soal skincare ai bisa paham dan melakukannya sendiri sedangkan caleb lebih payah di sini dia engga terbiasa pakai skincare yang proper seperti cuci muka lapis plus kalau lagi di pangkalan kadang keadaan bisa tibatiba jadi darurat ga ada waktu buat skincare proper jadi bagi dia yang penting bersih aja cukup tapi ai jarang ngajarin caleb skincare secara langsung kecuali dimintaditanya jadi caranya caleb adalah dengan mengamati produk apa aja yang ai beli baru dia cari tahu sendiri versi cowonya seperti biasa soal stok barang caleb selalu paling depan begitu pula dengan bikin sarapan bedanya kalau ada barang rusak ai antusias banget mau betulin tapi karena nature caleb yang providing seringnya caleb udah betulin duluan akhirnya daripada ai ngambek karena suka ga diajak betulin barang selama ga urgent dan kerusakannya ga parah caleb kadang nunggu waktu yang pas buat dibetulin bareng ai,Jijik,False,True
2.05835741893412e+18,"Hari2 begitu, tiap stream klau sambil makan antara makanan di anggurin di tengah2 atau makannya nanti habis selesai stream 😭",hari begitu tiap stream klau sambil makan antara makanan di anggurin di tengah atau makannya nanti habis selesai stream,Sedih,False,False
2.05798873539721e+18,"yg udah jauh2 dari daerah lain, yg udah sewa penginapan atau kostum buat cosplay, yg bayar biaya tenant (terutama tenant makanan yg pastinya bahan2 udh harus siap, plus bahan makanan itu bukan yg bisa disimpan lama kek merch), dll

banyak bgt bjir nyusahin orgnya. gila😭",yg udah jauh dari daerah lain yg udah sewa penginapan atau kostum buat cosplay yg bayar biaya tenant terutama tenant makanan yg pastinya bahan udh harus siap plus bahan makanan itu bukan yg bisa disimpan lama kek merch dll banyak bgt bjir nyusahin orgnya gila,Jijik,False,True
2.05784545999835e+18,"Kayak pacarku yg setiap kali aku menstruasi, dia selalu masak (setiap ga mens juga sih). Tapi kalau lagi mens, masaknya beneran banyak dan beragam terus dia sering bilang “kalau makan makanan yg cantik, nanti mood kamu ikutan bagus sayang.” 😂😂😭 https://t.co/rgl70syyjk",kayak pacarku yg setiap kali aku menstruasi dia selalu masak setiap ga mens juga sih tapi kalau lagi mens masaknya beneran banyak dan beragam terus dia sering bilang kalau makan makanan yg cantik nanti mood kamu ikutan bagus sayang,Jijik,True,True
2.05834437378875e+18,"#GongJun di acara ini bersihin kuali gede yg kotor dan lama ga dipake, biar bisa dipake masak lagi. 
Beliin para petani muda bahan makanan sampai magic com juga, 
Beliin daging buat mereka. 
Masakin mereka, 
Dan stelah itu smua dia langsung balik krn ada jadwal lain 🤧",di acara ini bersihin kuali gede yg kotor dan lama ga dipake biar bisa dipake masak lagi beliin para petani muda bahan makanan sampai magic com juga beliin daging buat mereka masakin mereka dan stelah itu smua dia langsung balik krn ada jadwal lain,Jijik,False,True
2.05838470795254e+18,"sebenarnya hipokrit sih hina2 Indonesia, tapi top spotity, netflix, tiktoknya media Indonesia. not to mention makanan, budaya, trend tiktok yg dikonsumsi
Kok mau2nya konsumsi hal dari negara yg katanya malu2in dan kampungan wkwkk
Keep crying yall, keep listen Indonesia’s music😗",sebenarnya hipokrit sih hina indonesia tapi top spotity netflix tiktoknya media indonesia not to mention makanan budaya trend tiktok yg dikonsumsi kok maunya konsumsi hal dari negara yg katanya maluin dan kampungan wkwkk keep crying yall keep listen indonesias music,Jijik,False,True
2.05505029650276e+18,"Analoginya sederhana, Nadiem diibaratkan pasien, sedangkan Jamdatun sebagai dokternya. 

Pasien BERKONSULTASI kepada dokter mengenai menu makanan yang harus dikonsumsi, dokter tau bahwa menurut rekam medis pasien tersebut memiliki GEJALA diabetes.

Berdasarkan pertimbangan tersebut maka dokter MENYARANKAN agar pasien tidak lagi mengkonsumsi gula tebu, namun menggantinya dengan gula dari daun stevia. 

Pasien yang merasa bahwa dirinya sehat  tidak mengindahkan sara dari dokter, dia tetap mengkonsumsi gula tebu. 

Setahun berlalu, pasien mulai merasa ada perubahan drastis pada tubuhnya. Dia mengalami disfungsi ereksi dan muncul bercak hitam di area lipatan tubuh (seperti leher atau ketiak), yang menjadi tanda resistensi insulin.

Perubahan tersebut diketahui oleh istri si pasien, dia memaksa agar suaminya pergi ke RS untuk memeriksakan kesehatan, hasil medical check up menunjukkan bahwa kadar gula darah pasien meningkat dan melebihi ambang batas sehingga menyebabkan rusaknya pankreas.

Dokter menyarankan agar pasien menjalani perawatan, namun pasien menolak dan justru balik menyalahkan dokter. Alasannya dia sudah pernah berkonsultasi dengan dokter... Kan aneh banget ini pasien.. 🙈

Begitulah kira-kira yg terjadi dengan Nadiem, dimana dia memang pernah BERKONSULTASI dengan Jamdatun untuk meminta saran terkait rencana kebijakan pembelian laptop.

Karena Jamdatun mengetahui bahwa perusahaan Gojek milik Nadiem pernah disuntik investasi oleh Google pada tahun 2017, ketika itu Nadiem belum dilantik menjadi menteri. 

Berdasarkan fakta tersebut, guna mencegah terjadinya konflik kepentingan dalam program pengadaan laptop, Jamdatun membuat garis merah dengan menyarankan pembelian laptop berbasis windows. 

Mendapatkan saran tersebut, Nadiem malah ngeyel dam kekueh membeli laptop chromebook, akhirnya kini terlibat kasus hukum dan Nadiem dianggap t telah memperkaya korporasi. Nadiem gak terima lalu mencoba meraih simpati masyarakat dengan menyebarkan isu bahwa dibalik kebijakan yang diambilnya selalu berkonsultasi dengan Jamdatun, namun tidak menjelaskan bahwa dalam pengambilan keputusan dirinya sama sekali tak mau mengikuti saran dari Jamdatun.

Ya, konsultasi yang dilakukan oleh Nadiem cuma formalitas belaka, guna melegitimasi keputusan yang telah ditetapkan jauh sebelum dia menjabat sebagai menteri.

Begitulah modus yang coba disembunyikan oleh Nadiem dari perhatian publik.",analoginya sederhana nadiem diibaratkan pasien sedangkan jamdatun sebagai dokternya pasien berkonsultasi kepada dokter mengenai menu makanan yang harus dikonsumsi dokter tau bahwa menurut rekam medis pasien tersebut memiliki gejala diabetes berdasarkan pertimbangan tersebut maka dokter menyarankan agar pasien tidak lagi mengkonsumsi gula tebu namun menggantinya dengan gula dari daun stevia pasien yang merasa bahwa dirinya sehat tidak mengindahkan sara dari dokter dia tetap mengkonsumsi gula tebu setahun berlalu pasien mulai merasa ada perubahan drastis pada tubuhnya dia mengalami disfungsi ereksi dan muncul bercak hitam di area lipatan tubuh seperti leher atau ketiak yang menjadi tanda resistensi insulin perubahan tersebut diketahui oleh istri si pasien dia memaksa agar suaminya pergi ke rs untuk memeriksakan kesehatan hasil medical check up menunjukkan bahwa kadar gula darah pasien meningkat dan melebihi ambang batas sehingga menyebabkan rusaknya pankreas dokter menyarankan agar pasien menjalani perawatan namun pasien menolak dan justru balik menyalahkan dokter alasannya dia sudah pernah berkonsultasi dengan dokter kan aneh banget ini pasien begitulah kirakira yg terjadi dengan nadiem dimana dia memang pernah berkonsultasi dengan jamdatun untuk meminta saran terkait rencana kebijakan pembelian laptop karena jamdatun mengetahui bahwa perusahaan gojek milik nadiem pernah disuntik investasi oleh google pada tahun ketika itu nadiem belum dilantik menjadi menteri berdasarkan fakta tersebut guna mencegah terjadinya konflik kepentingan dalam program pengadaan laptop jamdatun membuat garis merah dengan menyarankan pembelian laptop berbasis windows mendapatkan saran tersebut nadiem malah ngeyel dam kekueh membeli laptop chromebook akhirnya kini terlibat kasus hukum dan nadiem dianggap t telah memperkaya korporasi nadiem gak terima lalu mencoba meraih simpati masyarakat dengan menyebarkan isu bahwa dibalik kebijakan yang diambilnya selalu berkonsultasi dengan jamdatun namun tidak menjelaskan bahwa dalam pengambilan keputusan dirinya sama sekali tak mau mengikuti saran dari jamdatun ya konsultasi yang dilakukan oleh nadiem cuma formalitas belaka guna melegitimasi keputusan yang telah ditetapkan jauh sebelum dia menjabat sebagai menteri begitulah modus yang coba disembunyikan oleh nadiem dari perhatian publik,Jijik,False,True
2.05670718759099e+18,"tiap liat pinggang carmen selalu amaze😭😭😭😭 se ramping itu…. ini dia cewe yang makanan favoritnya nasi padang, sarapannya mie ayam, suka jajan dadar gulung dan onde onde😭😭😭😭 https://t.co/PhMIi1pd7e",tiap liat pinggang carmen selalu amaze se ramping itu ini dia cewe yang makanan favoritnya nasi padang sarapannya mie ayam suka jajan dadar gulung dan onde onde,Jijik,False,True
2.05480268692764e+18,"💚 Suka sedih ngeliat tempat sampah ada bungkus makanan tapi gaada yang disiain buat aku. Giliran aku yang bawa makanan, selalu minta disisain biar orang rumah pada icip. Makanya kenapa aku lebih sering makan diluar sendirian daripada dirumah🥹 https://t.co/clonOgt3b2",suka sedih ngeliat tempat sampah ada bungkus makanan tapi gaada yang disiain buat aku giliran aku yang bawa makanan selalu minta disisain biar orang rumah pada icip makanya kenapa aku lebih sering makan diluar sendirian daripada dirumah,Jijik,False,True
2.05478305836952e+18,"menu sederhana pagi menjelang siang ini pak😁

karena abis olahraga pagi, sampe rumah belum ada makanan, jadinya makan seadanya aja ini pak

ini enak luar biasa kalau menurut saya pak, yg penting dimasakin istri 🙏😁

kalian makan apa hari ini? coba share menu nya.. https://t.co/SW9fYvfCHM",menu sederhana pagi menjelang siang ini pak karena abis olahraga pagi sampe rumah belum ada makanan jadinya makan seadanya aja ini pak ini enak luar biasa kalau menurut saya pak yg penting dimasakin istri kalian makan apa hari ini coba share menu nya,Jijik,False,True
2.05476603188179e+18,"Claypot Seafood Maggi in Penang!!
📍Ahmad's Nasi Goreng Seafood, Lot 25 Kompleks Makanan Padang Brown, Medan Selera Padang Brown, Jalan Dato Keramat, 10150 George Town, Penang.
⏰8pm onwards https://t.co/01wvuBSXQ0",claypot seafood maggi in penang ahmads nasi goreng seafood lot kompleks makanan padang brown medan selera padang brown jalan dato keramat george town penang pm onwards,Jijik,False,True
2.05479591529544e+18,"Suamiku berangkat ngantor, “aku mampir point lagi ya, bilangnya gimana nanti? Yg rasa-rasa gitu? Mau beliin pak Rahmat” 
Wkwkwkwk dia abis pamer terus mau beliin buat nyicipin. Sama aja ternyataa bapak-bapak ini kalo urusan makanan suka pamer ke temen2nyaa 🤣🤣",suamiku berangkat ngantor aku mampir point lagi ya bilangnya gimana nanti yg rasarasa gitu mau beliin pak rahmat wkwkwkwk dia abis pamer terus mau beliin buat nyicipin sama aja ternyataa bapakbapak ini kalo urusan makanan suka pamer ke temennyaa,Jijik,False,True
2.05476736008792e+18,"Yeayy Bandung We’re Coming 😍😍
Kita ajak Mas mas Bule ini makan-makanan enak biar ga cuma makan Roti dan Sereal 😌😌

(Sayang ga bisa di tag ehehe) https://t.co/r7GjolU8Md",yeayy bandung were coming kita ajak mas mas bule ini makanmakanan enak biar ga cuma makan roti dan sereal sayang ga bisa di tag ehehe,Jijik,False,True
2.05478957993337e+18,"Gapapa rantai makanan, kan ular makan tikus🤭 https://t.co/cR5vp03gSS",gapapa rantai makanan kan ular makan tikus,Percaya,False,False
2.05475978571593e+18,"Ngga rela banget, it’s ok kalau kulineran di indo nya dapet kuliner yang ngga enak, ngga higenis tapi dengan modal 5 dollar aja mereka udah bisa makan makanan bersih, enak, mengenyangkan dan itu ngga bikin kantong mereka kering😒",ngga rela banget its ok kalau kulineran di indo nya dapet kuliner yang ngga enak ngga higenis tapi dengan modal dollar aja mereka udah bisa makan makanan bersih enak mengenyangkan dan itu ngga bikin kantong mereka kering,Jijik,False,True
2.05477728563985e+18,"away india
gimana soal makanan hotelnya 🫪",away india gimana soal makanan hotelnya,Jijik,False,True
2.05477106869983e+18,Plis knp makanan enak tuh jauh2? 😔 mau sate aja menempuh waktu setengah jam 😭 https://t.co/xbgJGdQ35x,plis knp makanan enak tuh jauh mau sate aja menempuh waktu setengah jam,Jijik,False,True
